DIST_NAME,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,N0_Votes,POSITION,criminal_case,education,total_assest,liabilities
Mainpuri,BHONGAON,GEN,SURENDRA SINGH,M,GEN,42,BSP,26041,3,0,Graduate Professional,"Rs 7,82,11,592","Rs 39,55,000"
Auraiya,BIDHUNA,GEN,DINESH KUMAR VERMA,M,GEN,39,SP,77995,2,0,Post Graduate,"Rs 1,58,42,026","Rs 38,17,488"
Auraiya,BIDHUNA,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1270,4,0,0,0,0
Auraiya,BIDHUNA,GEN,SHIV PRASAD YADAV,M,GEN,55,BSP,53366,3,0,Graduate,"Rs 4,62,42,645","Rs 66,89,280"
Auraiya,Bidhuna,GEN,VINAY SHAKYA,M,GEN,47,BJP,81905,1,0,Post Graduate,"Rs 7,05,42,000","Rs 1,03,72,000"
Bijnor,BIJNOR,GEN,RAHUL SINGH,M,GEN,39,RLD,7799,4,0,Graduate,"Rs 4,13,41,116","Rs 24,75,000"
Bijnor,BIJNOR,GEN,RUCHI VIRA,F,GEN,55,SP,78267,2,0,Graduate,"Rs 14,50,52,196","Rs 70,00,000"
Bijnor,Bijnor,GEN,SUCHI,F,GEN,27,BJP,105548,1,0,Post Graduate,"Rs 1,00,39,039",Rs 0
Faizabad,BIKAPUR,GEN,JUVER AHMAD,M,GEN,54,AIMIM,3275,4,0,10th Pass,"Rs 10,15,555",Rs 0
Faizabad,BIKAPUR,GEN,SHOBHA SINGH CHAUHAN,F,GEN,57,BJP,94074,1,0,8th Pass,"Rs 1,64,68,986",Rs 0
Moradabad,BILARI,GEN,MOHD. FAEEM,M,GEN,38,SP,85682,1,0,Graduate Professional,"Rs 2,82,08,643",Rs 0
Moradabad,BILARI,GEN,SURESH SAINI,M,GEN,57,BJP,72241,3,0,12th Pass,"Rs 1,69,47,000","Rs 16,50,000"
Rampur,BILASPUR,GEN,BALDEV SINGH AULAKH,M,GEN,57,BJP,99100,1,0,Post Graduate,"Rs 1,98,61,454","Rs 30,45,142"
Rampur,BILASPUR,GEN,SHAHID HUSSAIN KHAN,M,GEN,51,PECP,2688,4,0,10th Pass,"Rs 1,13,68,465","Rs 22,75,000"
Hardoi,BILGRAM MALLANWAN,GEN,ABDUL AZIZ,M,GEN,54,AIMIM,2716,4,0,10th Pass,"Rs 75,80,000",Rs 0
Hardoi,BILGRAM MALLANWAN,GEN,ASHISH KUMAR SINGH ASHU,M,GEN,36,BJP,83405,1,0,Graduate Professional,"Rs 1,51,05,395","Rs 1,25,10,000"
Kanpur Nagar,BILHAUR,SC,BHAGWATI PRASAD SAGAR,M,SC,61,BJP,102326,1,0,Graduate Professional,"Rs 3,94,15,991",Rs 0
Kanpur Nagar,BILHAUR,SC,N-O-T-A,NULL,NULL,NULL,NOTA,1965,4,0,0,0,0
Kanpur Nagar,BILHAUR,SC,SHIV KUMAR BERIYA,M,SC,67,SP,60023,3,0,Graduate Professional,"Rs 1,86,94,051","Rs 24,13,649"
Budaun,BILSI,GEN,MUSARRAT ALI BITTAN,M,GEN,45,BSP,55091,2,0,8th Pass,"Rs 10,49,66,717",Rs 0
Budaun,BILSI,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1930,4,0,0,0,0
Budaun,BILSI,GEN,PT. RADHA KRISHAN SHARMA,M,GEN,50,BJP,82070,1,0,Graduate,"Rs 3,41,03,148",Rs 0
Fatehpur,BINDKI,GEN,KARAN SINGH PATEL,M,GEN,65,BJP,97996,1,0,Post Graduate,"Rs 3,92,70,562",Rs 0
Fatehpur,BINDKI,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2142,4,0,0,0,0
Fatehpur,BINDKI,GEN,SUKHDEV PRASAD VERMA,M,GEN,60,BSP,32297,3,0,8th Pass,"Rs 4,98,83,749",Rs 0
PILIBHIT,BISALPUR,GEN,ANIS AHMAD KHAN ALIAS PHOOLBABU,M,GEN,51,INC,62502,2,0,Graduate,"Rs 3,27,27,482","Rs 11,25,000"
PILIBHIT,BISALPUR,GEN,BHEEMSEN SHARMA,M,GEN,55,CPI,2451,4,0,10th Pass,"Rs 2,15,000",Rs 0
PILIBHIT,BISALPUR,GEN,DIVYA GANGWAR,F,GEN,45,BSP,45338,3,0,Graduate,"Rs 33,30,04,301",Rs 0
Budaun,BISAULI,SC,ASHUTOSH MAURYA ALIAS RAJU,M,SC,40,SP,89599,2,0,10th Pass,"Rs 5,29,58,608",Rs 0
Budaun,BISAULI,SC,KUSHAGRA SAGAR,M,SC,25,BJP,100287,1,0,12th Pass,"Rs 15,38,795",Rs 0
Budaun,BISAULI,SC,MAJOR KAILASH SAGAR,M,SC,43,BSP,32398,3,0,Post Graduate,"Rs 1,96,76,659","Rs 6,50,000"
Budaun,BISAULI,SC,N-O-T-A,NULL,NULL,NULL,NOTA,2342,4,0,0,0,0
Sitapur,BISWAN,GEN,AFZAAL KAUSAR,M,GEN,41,SP,71672,2,0,Post Graduate,"Rs 43,67,711",Rs 0
Sitapur,BISWAN,GEN,MAHENDRA SINGH,M,GEN,50,BJP,81907,1,0,Post Graduate,"Rs 3,48,80,813","Rs 10,20,000"
Sitapur,BISWAN,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2080,4,0,0,0,0
Bareilly,BITHARI CHAINPUR,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2647,4,0,0,0,0
Kanpur Nagar,BITHOOR,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1900,4,0,0,0,0
Muzaffarnagar,BUDHANA,GEN,PRAMOD TYAGI,M,GEN,62,SP,84580,2,0,Graduate Professional,"Rs 2,88,59,396","Rs 11,75,000"
Muzaffarnagar,BUDHANA,GEN,SAEEDA BEGAM,F,GEN,42,BSP,30034,3,0,Literate,"Rs 10,65,00,556","Rs 2,36,68,728"
Gorakhpur,CAIMPIYARGANJ,GEN,CHINTA YADAV,F,GEN,41,INC,58782,2,0,Post Graduate,"Rs 2,10,10,249","Rs 14,00,000"
Gorakhpur,CAIMPIYARGANJ,GEN,FATEH BAHADUR,M,GEN,49,BJP,91636,1,0,Graduate Professional,"Rs 7,82,58,000","Rs 69,23,000"
Gorakhpur,CAIMPIYARGANJ,GEN,MOHAMMAD MAINUDDIN,M,GEN,47,NINSHAD,10935,4,0,10th Pass,"Rs 2,33,59,000",Rs 0
Kaushambi,CHAIL,GEN,MOHD  ASIF JAFRI,M,GEN,50,BSP,43776,3,0,Graduate Professional,"Rs 12,19,45,569","Rs 62,07,730"
Kaushambi,CHAIL,GEN,SANJAY KUMAR,M,GEN,42,BJP,85713,1,0,Post Graduate,"Rs 27,52,09,590","Rs 67,94,334"
Kaushambi,CHAIL,GEN,SHIKHA SAROJ,F,SC,45,IND,6260,4,0,Graduate,"Rs 58,30,886",Rs 0
Kaushambi,CHAIL,GEN,TALAT AZIM,M,GEN,35,INC,45597,2,0,Graduate Professional,"Rs 1,44,26,044","Rs 5,69,005"
Chandauli,CHAKIA,SC,JITENDRA KUMAR,M,SC,50,BSP,76827,2,0,Graduate Professional,"Rs 3,52,73,972","Rs 59,50,000"
Chandauli,CHAKIA,SC,N-O-T-A,NULL,NULL,NULL,NOTA,3162,4,0,0,0,0
Chandauli,CHAKIA,SC,POONAM,F,SC,51,SP,48687,3,0,10th Pass,"Rs 86,35,904","Rs 11,00,000"
Rampur,CHAMRAUA,GEN,MOHAN KUMAR LODHI,M,GEN,40,BJP,50954,3,0,Graduate Professional,"Rs 97,02,808","Rs 11,50,000"
Rampur,CHAMRAUA,GEN,NASEER AHMAD KHAN,M,GEN,79,SP,87400,1,0,Post Graduate,"Rs 3,51,28,461",Rs 0
Rampur,CHAMRAUA,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1077,4,0,0,0,0
Sambhal,CHANDAUSI,SC,GULAB DEVI,F,SC,61,BJP,104806,1,0,Post Graduate,"Rs 40,97,000","Rs 20,00,000"
Sambhal,CHANDAUSI,SC,JYOTASNA,F,SC,25,MD,3615,4,0,12th Pass,"Rs 2,98,262",Rs 0
Sambhal,CHANDAUSI,SC,VIRMAWATI,F,SC,47,BSP,51049,3,0,Literate,"Rs 2,78,08,447","Rs 71,30,018"
Bijnor,CHANDPUR,GEN,KAMLESH SAINI,F,GEN,50,BJP,92345,1,0,Post Graduate,"Rs 81,26,396","Rs 4,35,000"
Bijnor,CHANDPUR,GEN,MO. ARSHAD,M,GEN,39,SP,36531,3,0,12th Pass,"Rs 1,91,77,308","Rs 2,00,000"
Mahoba,CHARKHARI,GEN,JITENDRA KUMAR MISHRA,M,GEN,35,BSP,47408,3,0,Post Graduate,"Rs 1,22,80,411","Rs 65,78,349"
Mahoba,CHARKHARI,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2775,4,0,0,0,0
Mahoba,CHARKHARI,GEN,URMILA DEVI,F,GEN,50,SP,54346,2,0,Literate,"Rs 91,29,252",Rs 0
Muzaffarnagar,CHARTHAWAL,GEN,SALMAN ZAIDI,M,GEN,40,RLD,14442,4,0,8th Pass,"Rs 7,00,26,729","Rs 11,43,000"
Muzaffarnagar,CHARTHAWAL,GEN,VIJAY KUMAR KASHYAP,M,GEN,50,BJP,82046,1,0,Post Graduate,"Rs 66,90,080","Rs 50,000"
Gorakhpur,CHAURI-CHAURA,GEN,JAI PRAKASH,M,GEN,44,BSP,37478,3,0,Graduate,"Rs 3,09,76,941","Rs 53,07,731"
Gorakhpur,CHAURI-CHAURA,GEN,MANUROJAN YADAV,M,GEN,39,SP,42203,2,0,Graduate Professional,"Rs 16,82,831","Rs 6,82,625"
Gorakhpur,CHAURI-CHAURA,GEN,SANGEETA YADAV,F,GEN,35,BJP,87863,1,0,Graduate Professional,"Rs 1,40,58,554","Rs 1,30,75,000"
Mirzapur,CHHANBEY,SC,BHAI LAL,M,SC,53,SP,37108,3,0,10th Pass,"Rs 1,41,36,543","Rs 3,00,000"
Mirzapur,CHHANBEY,SC,DHANESHWAR,M,SC,37,BSP,43539,2,0,Post Graduate,"Rs 1,65,21,034","Rs 1,51,892"
Mirzapur,CHHANBEY,SC,RAHUL PRAKASH,M,SC,33,ADAL,107007,1,0,Graduate Professional,"Rs 50,92,173",Rs 0
Mirzapur,CHHANBEY,SC,SAROJ SARGAM,F,SC,30,NINSHAD,15095,4,0,Literate,"Rs 7,22,000",Rs 0
Baghpat,CHHAPRAULI,GEN,MANOJ CHAUDHARY,M,GEN,41,SP,39841,3,0,Post Graduate,"Rs 1,20,26,000",Rs 0
Baghpat,CHHAPRAULI,GEN,SAHENDER SINGH RAMALA,M,GEN,53,RLD,65124,1,0,12th Pass,"Rs 38,04,96,393","Rs 2,79,89,390"
Baghpat,CHHAPRAULI,GEN,SATENDER SINGH,M,GEN,49,BJP,61282,2,0,12th Pass,"Rs 49,96,039",Rs 0
Aligarh,CHHARRA,GEN,JAI PRAKASH PAL,M,GEN,41,JAM,2508,4,0,Graduate,"Rs 67,03,000",Rs 0
Aligarh,CHHARRA,GEN,RAVENDRA PAL SINGH,M,GEN,53,BJP,110738,1,0,10th Pass,"Rs 2,95,45,575",Rs 0
Mathura,CHHATA,GEN,ATUL SINGH,M,GEN,27,IND,53699,2,0,Graduate,"Rs 4,16,75,983","Rs 3,50,27,325"
Mathura,CHHATA,GEN,LAXMI NARAYAN,M,GEN,64,BJP,117537,1,0,Post Graduate,"Rs 6,29,48,143","Rs 48,24,007"
Mathura,CHHATA,GEN,RISHI RAJ,M,GEN,44,RLD,9801,4,0,Post Graduate,"Rs 9,02,12,216","Rs 3,32,14,291"
Kannauj,CHHIBRAMAU,GEN,ARCHANA PANDEY,F,GEN,56,BJP,112209,1,0,Post Graduate,"Rs 3,08,42,565","Rs 46,115"
Kannauj,CHHIBRAMAU,GEN,ARVIND SINGH,M,GEN,48,SP,72663,3,0,Graduate,"Rs 5,75,47,288","Rs 10,58,638"
Kannauj,CHHIBRAMAU,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1861,4,0,0,0,0
Kannauj,CHHIBRAMAU,GEN,TAHIR HUSSAIN SIDDIQUI,M,GEN,46,BSP,74985,2,0,Graduate,"Rs 13,19,38,559","Rs 1,65,79,000"
Gorakhpur,CHILLUPAR,GEN,VINAY SHANKAR TIWARI,M,GEN,49,BSP,78177,1,0,Graduate Professional,"Rs 67,66,56,803",Rs 0
Gorakhpur,CHILLUPAR,GEN,YOGESH MANI TIWARI,M,GEN,28,NINSHAD,3241,4,0,Post Graduate,"Rs 58,35,000",Rs 0
Chitrakoot,CHITRAKOOT,GEN,JAGDISH PRASAD GAUTAM,M,GEN,42,BSP,47780,3,0,Post Graduate,"Rs 15,89,67,498","Rs 13,03,222"
Chitrakoot,CHITRAKOOT,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,3529,4,0,0,0,0
Mirzapur,CHUNAR,GEN,ANMOL SINGH,M,GEN,62,BSP,39067,3,0,Post Graduate,"Rs 7,18,05,019","Rs 18,68,292"
Mirzapur,CHUNAR,GEN,JAGTAMBA SINGH PATEL,M,GEN,67,SP,43380,2,0,Post Graduate,"Rs 48,25,595",Rs 0
Gonda,COLONELGANJ,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2748,4,0,0,0,0
Gonda,COLONELGANJ,GEN,YOGESH PRATAP SINGH,M,GEN,58,SP,54462,2,0,Graduate Professional,"Rs 15,89,54,284","Rs 1,31,00,000"
Shahjahanpur,DADRAUL,GEN,MANVENDRA SINGH,M,GEN,61,BJP,86435,1,0,Graduate Professional,"Rs 2,16,54,660","Rs 18,68,149"
Shahjahanpur,DADRAUL,GEN,RAMMURTEE SINGH VERMA,M,GEN,69,SP,69037,2,0,Graduate,"Rs 1,75,83,274",Rs 0
Shahjahanpur,DADRAUL,GEN,RIZWAN ALI,M,GEN,51,BSP,50762,3,0,Graduate,"Rs 1,39,15,143",Rs 0
Shahjahanpur,DADRAUL,GEN,ROOPA,F,GEN,53,CPI,2387,4,0,10th Pass,"Rs 19,78,440","Rs 1,71,494"
Gautam Buddha Nagar,DADRI,GEN,SATVEER SINGH GURJAR,M,GEN,55,BSP,61049,2,0,10th Pass,"Rs 1,38,03,362",Rs 0
Gautam Buddha Nagar,DADRI,GEN,TEJPAL SINGH NAGAR,M,GEN,63,BJP,141226,1,0,Post Graduate,"Rs 2,89,99,784","Rs 9,18,550"
Barabanki,DARIYABAD,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,3013,4,0,0,0,0
Barabanki,DARIYABAD,GEN,RAJEEV KUMAR SINGH,M,GEN,60,SP,68487,2,0,10th Pass,"Rs 2,43,84,975","Rs 11,54,890"
Barabanki,DARIYABAD,GEN,SATISH CHANDRA SHARMA,M,GEN,40,BJP,119173,1,0,Post Graduate,"Rs 57,88,937","Rs 25,00,000"
Budaun,DATAGANJ,GEN,CAPTAIN ARJUN SINGH,M,GEN,31,LD,39029,3,0,Graduate Professional,"Rs 2,13,41,747","Rs 89,46,161"
Budaun,DATAGANJ,GEN,PREM PAL SINGH YADAV,M,GEN,61,INC,32243,4,0,12th Pass,"Rs 2,57,69,211","Rs 10,80,704"
Budaun,DATAGANJ,GEN,RAJEEV KUMAR SINGH URF BABBU BHAIYA,M,GEN,53,BJP,79110,1,0,Post Graduate,"Rs 14,45,06,865","Rs 2,64,19,815"
Budaun,DATAGANJ,GEN,SINOD KUMAR SHAKYA (DEEPU BHAIYA),M,GEN,40,BSP,53351,2,0,12th Pass,"Rs 3,76,34,711","Rs 25,00,000"
Bulandsahar,DEBAI,GEN,DEVENDRA BHARDWAJ,M,GEN,54,BSP,44974,3,0,Graduate,"Rs 2,85,65,631","Rs 47,91,507"
Bulandsahar,DEBAI,GEN,DR. ANITA LODHI RAJPUT,F,GEN,45,BJP,111807,1,0,Post Graduate,"Rs 1,11,92,678","Rs 9,22,000"
Bulandsahar,DEBAI,GEN,HARISH KUMAR,M,GEN,36,SP,46177,2,0,12th Pass,"Rs 1,33,80,000",Rs 0
Saharanpur,DEOBAND,GEN,BHUPESHWAR TYAGI,M,GEN,62,RLD,1132,4,0,Graduate,"Rs 1,10,52,100",Rs 0
Saharanpur,DEOBAND,GEN,BRIJESH,M,GEN,44,BJP,102244,1,0,Graduate,"Rs 1,07,04,601","Rs 34,64,892"
Saharanpur,DEOBAND,GEN,MAJID ALI,M,GEN,50,BSP,72844,2,0,Literate,"Rs 31,31,41,134","Rs 10,01,39,451"
Deoria,DEORIA,GEN,ABHAY NATH TRIPATHI,M,GEN,48,BSP,29218,3,0,Post Graduate,"Rs 1,47,50,201","Rs 25,21,459"
Deoria,DEORIA,GEN,JANMEJAI SINGH,M,GEN,72,BJP,88030,1,0,10th Pass,"Rs 10,02,54,114","Rs 48,93,289"
Deoria,DEORIA,GEN,VIJAY PRATAP YADAV,M,GEN,40,PECP,12696,4,0,Graduate,"Rs 2,43,49,352","Rs 4,51,570"
Bijnor,DHAMPUR,GEN,MUHAMMAD GHAZI,M,GEN,41,BSP,42836,3,0,8th Pass,"Rs 1,91,39,285","Rs 34,51,418"
Bijnor,DHAMPUR,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1020,4,0,0,0,0
Amroha,DHANAURA,SC,KAPIL CHANDRA,M,SC,36,RLD,3747,4,0,12th Pass,"Rs 2,25,78,864",Rs 0
Amroha,DHANAURA,SC,RAJEEV KUMAR,M,SC,36,BJP,102943,1,0,Post Graduate,"Rs 1,08,34,395","Rs 24,12,573"
Amroha,DHANAURA,SC,SANJEEV LAL,M,SC,53,BSP,51952,3,0,Graduate Professional,"Rs 17,43,19,227","Rs 18,24,936"
Sant Kabir Nagar,DHANGHATA,SC,NEEL MANI,M,SC,42,BSP,51938,3,0,Post Graduate,"Rs 69,16,471","Rs 25,56,525"
Sant Kabir Nagar,DHANGHATA,SC,N-O-T-A,NULL,NULL,NULL,NOTA,1871,4,0,0,0,0
Kheri,DHAURAHRA,GEN,AWASTHI BALA PRASAD,M,GEN,67,BJP,79809,1,0,Graduate Professional,"Rs 2,22,32,559","Rs 4,93,119"
Kheri,DHAURAHRA,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,3360,4,0,0,0,0
Kheri,DHAURAHRA,GEN,SHAMSHER BAHADUR,M,GEN,50,BSP,54723,3,0,Graduate Professional,"Rs 1,95,83,191","Rs 35,32,734"
Kheri,DHAURAHRA,GEN,YESHPAL SINGH CHAUDHARI,M,GEN,59,SP,76456,2,0,Graduate,"Rs 4,25,63,627","Rs 1,63,00,000"
Auraiya,DIBIYAPUR,GEN,LAKHAN SINGH,M,GEN,60,BJP,71480,1,0,Graduate Professional,"Rs 1,42,43,269",Rs 0
Auraiya,DIBIYAPUR,GEN,PRADEEP KUMAR YADAV,M,GEN,59,SP,59386,2,0,Graduate Professional,"Rs 3,47,47,006","Rs 28,24,047"
Auraiya,DIBIYAPUR,GEN,RAM KUMAR AWASTHI,M,GEN,46,BSP,51452,3,0,Graduate,"Rs 6,96,29,549","Rs 21,36,350"
Auraiya,DIBIYAPUR,GEN,VAADSHAH RAJPUT,M,GEN,42,NINSHAD,2761,4,0,Post Graduate,"Rs 5,75,39,600","Rs 18,00,000"
Azamgarh,DIDARGANJ,GEN,ADIL SHAIKH,M,GEN,41,SP,58480,2,0,12th Pass,"Rs 2,15,28,120",Rs 0
Azamgarh,DIDARGANJ,GEN,ARCHANA,F,GEN,36,IND,6828,4,0,Post Graduate,"Rs 1,13,79,436",Rs 0
Azamgarh,DIDARGANJ,GEN,KRISHNA MURARI,M,GEN,54,BJP,49979,3,0,Graduate Professional,"Rs 2,49,24,985","Rs 48,35,275"
Azamgarh,DIDARGANJ,GEN,SUKHDEV RAJBHAR,M,GEN,74,BSP,62125,1,0,Graduate Professional,"Rs 2,11,04,514",Rs 0
Siddharthnagar,DOMARIYAGANJ,GEN,RAM KUMAR URF CHINKU YADAV,M,GEN,33,SP,52222,3,0,12th Pass,"Rs 2,12,99,899","Rs 17,64,008"
Siddharthnagar,DOMARIYAGANJ,GEN,SAIYADA KHATOON,F,GEN,43,BSP,67056,2,0,Post Graduate,"Rs 1,88,68,594","Rs 12,94,590"
Sonbhadra,DUDDHI,ST,ANIL KUMAR SINGH,M,ST,33,INC,46090,3,0,12th Pass,"Rs 8,00,000",Rs 0
Sonbhadra,DUDDHI,ST,N-O-T-A,NULL,NULL,NULL,NOTA,8522,4,0,0,0,0
Etah,ETAH,GEN,ASHISH KUMAR YADAV,M,GEN,32,LD,11032,4,0,12th Pass,"Rs 4,41,65,602",Rs 0
Etah,ETAH,GEN,VIPIN KUMAR DAVID,M,GEN,46,BJP,82516,1,0,Graduate,"Rs 10,82,61,476","Rs 61,87,625"
Etawah,ETAWAH,GEN,AMAR SINGH,M,GEN,58,CPM,1431,4,0,12th Pass,"Rs 22,77,540",Rs 0
Etawah,ETAWAH,GEN,NARENDRA NATH CHATURVEDI URF BALLU CHOUDHRI,M,GEN,66,BSP,43577,3,0,Graduate Professional,"Rs 2,31,10,000",Rs 0
Agra,ETMADPUR,GEN,DR. DHARMPAL SINGH,M,GEN,53,BSP,90126,2,0,Doctorate,"Rs 3,40,67,463","Rs 30,57,619"
Agra,ETMADPUR,GEN,RAJBETI,F,GEN,53,SP,43925,3,0,8th Pass,"Rs 6,74,48,305","Rs 2,87,10,000"
Bareilly,FARIDPUR,SC,DR. SHYAM BIHARI LAL,M,SC,47,BJP,83656,1,0,Doctorate,"Rs 2,32,03,702","Rs 30,77,733"
Bareilly,FARIDPUR,SC,DR. SIYA RAM SAGAR,M,SC,74,SP,58935,2,0,Others,"Rs 15,53,000",Rs 0
Bareilly,FARIDPUR,SC,VIJAY PAL SINGH,M,SC,52,BSP,37680,3,0,Graduate,"Rs 14,48,15,268","Rs 1,10,00,000"
Farrukhabad,FARRUKHABAD,GEN,MANOJ AGARWAL,M,GEN,52,IND,20656,4,0,Graduate,"Rs 26,65,40,545","Rs 13,18,33,191"
Farrukhabad,FARRUKHABAD,GEN,MEJOR SUNIL DUTT DWIVEDI,M,GEN,51,BJP,93626,1,0,Graduate Professional,"Rs 1,78,62,611",Rs 0
Farrukhabad,FARRUKHABAD,GEN,MOHD. UMAR KHAN,M,GEN,57,BSP,48199,2,0,Graduate,"Rs 16,53,22,871","Rs 7,69,13,716"
Farrukhabad,FARRUKHABAD,GEN,VIJAY SINGH,M,GEN,61,SP,36012,3,0,10th Pass,"Rs 2,00,000",Rs 0
Agra,FATEHABAD,GEN,JITENDRA VERMA,M,GEN,41,BJP,101960,1,0,10th Pass,"Rs 2,62,04,304","Rs 26,27,000"
Agra,FATEHABAD,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1470,4,0,0,0,0
Agra,FATEHABAD,GEN,RAJENDRA SINGH,M,GEN,59,SP,67596,2,0,Post Graduate,"Rs 2,75,69,968","Rs 52,43,833"
Fatehpur,FATEHPUR,GEN,CHANDRA PRAKASH LODHI,M,GEN,48,SP,57983,2,0,Graduate Professional,"Rs 2,22,20,539",Rs 0
Fatehpur,FATEHPUR,GEN,GAYA PRASAD,M,GEN,78,CPM,2013,4,0,12th Pass,"Rs 31,85,742",Rs 0
Fatehpur,FATEHPUR,GEN,SAMEER TRIVEDI,M,GEN,34,BSP,35548,3,0,Graduate,"Rs 4,07,85,187","Rs 30,89,450"
Fatehpur,FATEHPUR,GEN,VIKRAM SINGH,M,GEN,49,BJP,89481,1,0,12th Pass,"Rs 3,19,000",Rs 0
Agra,FATEHPUR SIKRI,GEN,CHAU. UDAYBHAN SINGH,M,GEN,70,BJP,108586,1,0,Post Graduate,"Rs 3,57,56,885","Rs 4,59,000"
Agra,FATEHPUR SIKRI,GEN,LAL SINGH,M,GEN,44,SP,21884,4,0,12th Pass,"Rs 65,49,792","Rs 13,16,915"
Agra,FATEHPUR SIKRI,GEN,SURAJPAL SINGH,M,GEN,54,BSP,56249,2,0,8th Pass,"Rs 2,07,02,367","Rs 40,86,811"
Kushinagar,FAZILNAGAR,GEN,GANGA,M,GEN,80,BJP,102778,1,0,Post Graduate,"Rs 81,67,000","Rs 13,49,000"
Kushinagar,FAZILNAGAR,GEN,JAGDISH SINGH,M,GEN,78,BSP,34250,3,0,12th Pass,"Rs 6,36,00,032",Rs 0
Kushinagar,FAZILNAGAR,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2811,4,0,0,0,0
Kushinagar,FAZILNAGAR,GEN,VISHWNATH,M,GEN,78,SP,60856,2,0,Post Graduate,"Rs 2,74,92,222",Rs 0
Firozabad,FIROZABAD,GEN,KHALID NASIR,M,GEN,45,BSP,51387,3,0,12th Pass,"Rs 1,82,15,180","Rs 77,55,950"
Saharanpur,GANGOH,GEN,INDER SAIN,M,GEN,51,SP,47219,3,0,Graduate,"Rs 1,07,76,001","Rs 31,29,295"
Saharanpur,GANGOH,GEN,NAUMAN MASOOD,M,GEN,47,INC,61418,2,0,12th Pass,"Rs 3,87,74,172",Rs 0
Jhansi,GARAUTHA,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,2645,4,0,0,0,0
Hapur,GARHMUKTESHWAR,GEN,KAMAL SINGH MALIK,M,GEN,50,BJP,91086,1,0,Post Graduate,"Rs 11,28,99,369","Rs 13,79,139"
Hapur,GARHMUKTESHWAR,GEN,MADAN CHAUHAN,M,GEN,60,SP,48810,3,0,Graduate,"Rs 7,94,71,089","Rs 9,55,031"
Hapur,GARHMUKTESHWAR,GEN,SATPAL YADAV,M,GEN,46,IND,15089,4,0,8th Pass,"Rs 12,67,83,032","Rs 33,52,855"
Gonda,GAURA,GEN,VIKRAM SINGH,M,GEN,37,IND,8013,4,0,12th Pass,"Rs 3,19,000",Rs 0
Amethi,GAURIGANJ,GEN,UMA SHANKAR PANDEY,M,GEN,65,BJP,23642,4,0,Graduate Professional,"Rs 1,87,57,500","Rs 5,05,222"
Amethi,GAURIGANJ,GEN,VIJAY KISHOR,M,GEN,38,BSP,33848,3,0,Post Graduate,"Rs 10,48,73,025","Rs 1,42,29,054"
Kanpur Nagar,GHATAMPUR,SC,KAMAL RANI,F,SC,57,BJP,92776,1,0,Post Graduate,"Rs 1,03,05,281",Rs 0
Kanpur Nagar,GHATAMPUR,SC,NANDRAM SONKER,M,SC,55,INC,40465,3,0,12th Pass,"Rs 99,14,913","Rs 22,00,000"
Kanpur Nagar,GHATAMPUR,SC,SAROJ KUREEL,F,SC,45,BSP,47598,2,0,Graduate Professional,"Rs 13,07,53,452","Rs 78,67,300"
Ghaziabad,GHAZIABAD,GEN,ATUL GARG,M,GEN,59,BJP,124201,1,0,Graduate Professional,"Rs 2,24,32,102",Rs 0
Ghaziabad,GHAZIABAD,GEN,K K SHARMA,M,GEN,65,INC,39648,3,0,Post Graduate,"Rs 10,90,71,370","Rs 4,70,000"
Ghaziabad,GHAZIABAD,GEN,SURESH BANSAL,M,GEN,74,BSP,53696,2,0,Post Graduate,"Rs 10,81,45,684",Rs 0
Ghazipur,GHAZIPUR,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,1479,4,0,0,0,0
Ghazipur,GHAZIPUR,GEN,SANGEETA,F,GEN,39,BJP,92090,1,0,8th Pass,"Rs 34,46,505","Rs 20,50,000"
Sonbhadra,GHORAWAL,GEN,ANIL KUMAR MAURYA,M,GEN,47,BJP,114305,1,0,Doctorate,"Rs 7,36,47,495","Rs 2,52,91,190"
Sonbhadra,GHORAWAL,GEN,BEENA SINGH,F,GEN,54,BSP,53090,3,0,Graduate,"Rs 2,13,52,862","Rs 3,50,000"
Sonbhadra,GHORAWAL,GEN,N-O-T-A,NULL,NULL,NULL,NOTA,5225,4,0,0,0,0
Mau,GHOSI,GEN,ABBAS ANSARI,M,GEN,25,BSP,81295,2,0,12th Pass,"Rs 4,41,76,635",Rs 0
